ticker,sector,pe_ratio,ps_ratio,pb_ratio,peg_ratio,free_cash_flow,earnings_growth,pe_vs_sector,price,above_sma50,above_sma200,rsi,macd_bullish,volume_today,avg_volume_30d,volume_spike,fundamentals_score,technicals_score,score,headline_count,sentiment_score,sentiment_norm,macro_adjustment,growth_score,value_score,growth_composite,momentum_score,confidence_pct,sources_present,ai_summary
EQT,Energy,12.62645,3.6626725,1.3476634,1.55,2460903936.0,-0.74,-6.777901095238095,54.41999816894531,True,False,65.73692473409213,True,5159800.0,7038026.666666667,False,7.664440259581904,50,26.217491796806872,,,41.34246839997507,-3,2.4229074889867843,23.3000344157454,15.830282082288257,42.73630796594947,75.0,3,"EQT has a reasonable PEG ratio of 1.55, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
SYY,Consumer Defensive,22.674862,0.4696975,14.896787,1.56,1953124992.0,0.052,-3.4905764400000017,82.98999786376953,True,True,44.13646697113762,False,2767900.0,3459743.3333333335,False,7.614770781507446,50,26.195140531673363,,,41.34246839997507,-3,36.45374449339207,23.270232728900726,39.65186798537196,42.731341018142025,75.0,3,"SYY has a reasonable PEG ratio of 1.56, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
DDOG,Technology,500.90198,23.124695,22.792648,1.57,1051412352.0,14.985,445.68863195066666,255.4600067138672,True,True,51.09622609773618,False,4421900.0,5000903.333333333,False,7.5657340356377585,50,26.173073996032006,,,41.34246839997507,-3,99.77973568281938,23.240810681378914,83.98006181797106,42.726437343555055,75.0,3,"DDOG has a reasonable PEG ratio of 1.57, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
HLT,Consumer Cyclical,48.04846,14.428584,-11.716618,1.58,1393874944.0,0.141,4.00330310638298,327.2099914550781,False,True,51.578793406063944,True,1879300.0,2072456.6666666667,False,7.517318008070218,50,26.151286783626613,,,41.34246839997507,-3,50.0,23.21176106483839,49.13424683999751,42.7215957407983,75.0,3,"HLT has a reasonable PEG ratio of 1.58, and is priced above its sector's average P/E, and is trading above its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
KVUE,Consumer Defensive,22.588236,2.3934872,3.49345,1.58,1907500032.0,0.085,-3.577202440000004,19.200000762939453,True,True,48.852031743432754,False,10361700.0,19555333.333333332,False,7.517318008070218,50,26.151286783626613,,,41.34246839997507,-3,41.29955947136564,23.21176106483839,43.04393846995345,42.7215957407983,75.0,3,"KVUE has a reasonable PEG ratio of 1.58, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
AXP,Financial Services,20.794172,3.261463,6.743724,1.6,,0.11,1.258500569117647,342.4800109863281,True,True,58.17763012930036,False,1529500.0,2857220.0,False,7.422301553968921,50,26.10852937928103,,,41.34246839997507,-3,46.035242290748904,23.154751192377613,46.35891644352174,42.71209409538817,75.0,3,"AXP has a reasonable PEG ratio of 1.60, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
DLTR,Consumer Defensive,20.802252,1.2591451,7.1352153,1.61,1443624960.0,0.095,-5.363186440000003,129.38999938964844,True,True,72.85276982940734,False,1650600.0,2631033.3333333335,False,7.375678573385054,50,26.087549038018288,,,41.34246839997507,-3,43.06167400881058,23.126777404027294,44.27741864616491,42.70743179732978,75.0,3,"DLTR has a reasonable PEG ratio of 1.61, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
AOS,Industrials,17.317549,2.2206724,4.5875144,1.64,484612512.0,-0.15,-41.421676680000004,62.16999816894531,True,False,50.344608625811155,True,747700.0,1699993.3333333333,False,7.239221069237152,50,26.026143161151733,,,41.34246839997507,-3,13.766519823788546,23.04490290153855,23.770810716649493,42.693786046914994,75.0,3,"AOS has a reasonable PEG ratio of 1.64, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
MCK,Healthcare,23.310087,0.24652363,-23.77435,1.64,6801249792.0,-0.176,-9.55523075490196,869.0,True,True,53.80138235649372,False,614200.0,990226.6666666666,False,7.239221069237152,50,26.026143161151733,,,41.34246839997507,-3,12.77533039647577,23.04490290153855,23.076978117530544,42.693786046914994,75.0,3,"MCK has a reasonable PEG ratio of 1.64, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
V,Financial Services,30.965136,15.282442,19.297827,1.65,20404000768.0,0.102,11.429464569117648,364.1499938964844,True,True,53.00321624660343,False,8105600.0,7193023.333333333,False,7.19483792142339,50,26.00617074463554,,,41.34246839997507,-3,44.38325991189427,23.018273012850294,45.2025287783235,42.68934773213362,75.0,3,"V has a reasonable PEG ratio of 1.65, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
TYL,Technology,43.128613,5.539282,4.4288716,1.67,594435648.0,0.155,-12.084735049333325,328.6400146484375,True,False,63.98189920170797,True,713200.0,774210.0,False,7.107666229908936,50,25.966943483454035,,,41.34246839997507,-3,52.97356828193832,22.96596999794162,51.215744637354334,42.680630562982174,75.0,3,"TYL has a reasonable PEG ratio of 1.67, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
FE,Utilities,25.352942,1.7544973,2.1208732,1.68,-2007124992.0,0.083,1.6569804999999995,47.40999984741211,True,True,35.985359203439884,False,2588600.0,4421516.666666667,False,7.064858702825943,50,25.94768009626669,,,41.34246839997507,-3,40.41850220264317,22.940285481691824,42.427198381847724,42.67634981027387,75.0,3,"FE has a reasonable PEG ratio of 1.68, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
MTB,Financial Services,13.458158,3.882629,1.4434471,1.71,,0.255,-6.0775134308823535,254.08999633789062,True,True,61.671342184120576,False,580500.0,1069060.0,False,6.939440158565249,50,25.891241751349376,,,41.34246839997507,-3,63.986784140969164,22.86503435513541,58.92499573867592,42.6638079558478,75.0,3,"MTB has a reasonable PEG ratio of 1.71, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
VTR,Real Estate,166.4,7.3134346,3.204594,1.72,1486853504.0,-0.067,105.01904533333334,91.5199966430664,True,True,33.76181005551142,False,3000700.0,3565513.3333333335,False,6.898606213922235,50,25.87286647626002,,,41.34246839997507,-3,18.612334801762113,22.8405339883496,27.162881201230988,42.6597245613835,75.0,3,"VTR has a reasonable PEG ratio of 1.72, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
ROP,Technology,16.639166,4.7697635,2.1119826,1.73,2265687552.0,2.33,-38.57418204933333,399.3399963378906,True,True,68.39925938039787,False,929500.0,867660.0,False,6.858244338003414,50,25.85470363209655,,,41.34246839997507,-3,94.49339207048459,22.81631686279831,80.27962128933672,42.65568837379162,75.0,3,"ROP has a reasonable PEG ratio of 1.73, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
MA,Financial Services,31.348568,14.214966,89.00719,1.74,16961250304.0,0.221,11.812896569117648,569.2899780273438,True,True,63.63633781265624,False,2473300.0,2964426.6666666665,False,6.818346391692856,50,25.836749556256798,,,41.34246839997507,-3,60.242290748898675,22.792378095011973,56.30385036422658,42.651698579160566,75.0,3,"MA has a reasonable PEG ratio of 1.74, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
NFLX,Communication Services,24.578617,6.7283106,10.794089,1.75,25387552768.0,0.111,-24.705584789473683,78.16000366210938,True,False,72.90440231007896,True,26705100.0,42820810.0,False,6.778904421911562,50,25.819000669855217,,,41.34246839997507,-3,46.25550660792951,22.768712913143197,46.51310146554817,42.647754382182434,75.0,3,"NFLX has a reasonable PEG ratio of 1.75, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
CL,Consumer Defensive,36.200787,3.4826834,310.64188,1.77,3458374912.0,-0.055,10.035348559999996,91.94999694824219,True,True,49.870995632941415,False,3179700.0,4468756.666666667,False,6.701357498273763,50,25.784104554218207,,,41.34246839997507,-3,20.26431718061674,22.722184758960516,28.319268866429226,42.63999968981865,75.0,3,"CL has a reasonable PEG ratio of 1.77, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
STZ,Consumer Defensive,13.267874,2.6248577,2.8907304,1.77,2210487552.0,0.307,-12.897564440000002,139.17999267578125,True,False,78.58277949540567,True,1429800.0,1940743.3333333333,False,6.701357498273763,50,25.784104554218207,,,41.34246839997507,-3,67.84140969162996,22.722184758960516,61.62323362413848,42.63999968981865,75.0,3,"STZ has a reasonable PEG ratio of 1.77, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
JPM,Financial Services,15.552507,5.1763353,2.7279766,1.77,,0.469,-3.9831644308823524,362.8399963378906,True,True,57.830171092795766,False,5058000.0,8078773.333333333,False,6.701357498273763,50,25.784104554218207,,,41.34246839997507,-3,77.5330396475771,22.722184758960516,68.40737459330147,42.63999968981865,75.0,3,"JPM has a reasonable PEG ratio of 1.77, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
EFX,Industrials,31.728073,3.2969422,4.8554244,1.81,947537472.0,0.007,-27.011152680000006,180.85000610351562,True,False,57.86188217447906,True,819600.0,1453016.6666666667,False,6.5514048835045395,50,25.716625877572056,,,41.34246839997507,-3,30.616740088105725,22.632213190098984,35.565964901671514,42.62500442834173,75.0,3,"EFX has a reasonable PEG ratio of 1.81, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
MRSH,Financial Services,22.932846,3.207136,5.912053,1.81,4785249792.0,0.073,3.3971745691176487,187.82000732421875,True,True,56.45209174313529,False,1113000.0,2414510.0,False,6.5514048835045395,50,25.716625877572056,,,41.34246839997507,-3,39.4273127753304,22.632213190098984,41.73336578272879,42.62500442834173,75.0,3,"MRSH has a reasonable PEG ratio of 1.81, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
AMP,Financial Services,13.753682,2.5358787,7.913135,1.83,2903124992.0,0.117,-5.781989430882353,569.5399780273438,True,True,75.07734686427146,False,289900.0,546030.0,False,6.478886815706309,50,25.683992747062852,,,41.34246839997507,-3,47.3568281938326,22.588702349420046,47.28402657568033,42.617752621561905,75.0,3,"AMP has a reasonable PEG ratio of 1.83, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
MMM,Industrials,32.442272,3.740933,31.909502,1.84,6350125056.0,0.328,-26.29695368,182.64999389648438,True,True,59.22371151944192,False,2644600.0,3403316.6666666665,False,6.443218961707722,50,25.66794221276349,,,41.34246839997507,-3,68.83259911894272,22.567301637020893,62.31706622325741,42.61418583616205,75.0,3,"MMM has a reasonable PEG ratio of 1.84, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
RF,Financial Services,12.96748,3.7547047,1.5570089,1.85,,0.085,-6.568191430882353,31.899999618530273,True,True,68.58972477961584,False,6198000.0,9308483.333333334,False,6.407936706130742,50,25.65206519775385,,,41.34246839997507,-3,41.29955947136564,22.546132283674705,43.04393846995345,42.61065761060435,75.0,3,"RF has a reasonable PEG ratio of 1.85, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
WY,Real Estate,37.21212,2.5833735,1.8760982,1.86,13625000.0,0.871,-24.16883466666667,24.559999465942383,True,True,55.59380101788739,False,3610600.0,5242330.0,False,6.373033829645988,50,25.636358903335708,,,41.34246839997507,-3,87.22466960352423,22.52519055778385,75.19151556246446,42.607167322955874,75.0,3,"WY has a reasonable PEG ratio of 1.86, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
BR,Technology,17.832115,2.607916,7.01925,1.86,1194499968.0,0.084,-37.381233049333325,171.00999450683594,True,False,68.43275718158269,True,587600.0,1136066.6666666667,False,6.373033829645988,50,25.636358903335708,,,41.34246839997507,-3,40.859030837004404,22.52519055778385,42.73556842590059,42.607167322955874,75.0,3,"BR has a reasonable PEG ratio of 1.86, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
CAT,Industrials,36.905216,5.268955,20.301235,1.91,5048999936.0,0.682,-21.83400968,856.5700073242188,False,True,46.580718678912504,True,1893400.0,2984283.3333333335,False,6.204001574418774,50,25.560294388483463,,,41.34246839997507,-3,84.47136563876651,22.423771204647522,73.26420278713405,42.590264097433156,75.0,3,"CAT has a reasonable PEG ratio of 1.91, and is priced below its sector's average P/E, and is trading above its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
TMO,Healthcare,31.645508,4.6943765,4.1291327,1.92,6237250048.0,0.094,-1.2198097549019593,588.2899780273438,True,True,66.67822903253438,False,1057600.0,2043863.3333333333,False,6.171251574968501,50,25.54555688873084,,,41.34246839997507,-3,42.731277533039645,22.40412120497736,44.04614111312526,42.58698909748813,75.0,3,"TMO has a reasonable PEG ratio of 1.92, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
ISRG,Healthcare,45.241974,12.809422,7.6845613,1.93,2615200000.0,0.265,12.37665624509804,394.510009765625,True,False,71.8764584169773,True,1985600.0,3727326.6666666665,False,6.138840953750875,50,25.53097210918291,,,41.34246839997507,-3,64.75770925110133,22.384674832246784,59.46464331576844,42.58374803536636,75.0,3,"ISRG has a reasonable PEG ratio of 1.93, and is priced above its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
ORLY,Consumer Cyclical,28.904762,3.9658437,-40.48466,1.93,1570733824.0,0.103,-15.140394893617017,91.05000305175781,True,False,51.54157922511444,True,3397600.0,7594446.666666667,False,6.138840953750875,50,25.53097210918291,,,41.34246839997507,-3,44.713656387665196,22.384674832246784,45.43380631136315,42.58374803536636,75.0,3,"ORLY has a reasonable PEG ratio of 1.93, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
KLAC,Technology,55.509537,19.600882,45.666893,1.95,2624587520.0,0.138,0.29618895066667505,203.72000122070312,False,True,50.19112375062357,True,7349600.0,11779363.333333334,False,6.075016961199239,50,25.50225131253467,,,41.34246839997507,-3,49.118942731277535,22.346380436715805,48.51750675189178,42.5773656361112,75.0,3,"KLAC has a reasonable PEG ratio of 1.95, and is priced above its sector's average P/E, and is trading above its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
STE,Healthcare,28.483519,3.767259,3.1560576,1.95,798862528.0,0.14,-4.381798754901958,233.27999877929688,True,False,74.10287140882444,True,646700.0,754593.3333333334,False,6.075016961199239,50,25.50225131253467,,,41.34246839997507,-3,49.55947136563877,22.346380436715805,48.825876795944644,42.5773656361112,75.0,3,"STE has a reasonable PEG ratio of 1.95, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
DGX,Healthcare,24.883226,2.2380204,3.4305615,1.96,909625024.0,0.15,-7.982091754901958,234.39999389648438,True,True,56.63898772967292,False,541800.0,987176.6666666666,False,6.0435934138460095,50,25.48811071622572,,,41.34246839997507,-3,52.092511013215855,22.327526308303867,50.599004549248605,42.57422328137588,75.0,3,"DGX has a reasonable PEG ratio of 1.96, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
TSCO,Consumer Cyclical,18.661459,1.1852705,7.1303487,1.97,103175000.0,-0.15,-25.38369789361702,35.83000183105469,True,False,73.95958779496432,True,8958000.0,11400906.666666666,False,6.012488887278092,50,25.474113679270157,,,41.34246839997507,-3,13.766519823788546,22.308863592363114,23.770810716649493,42.57111282871909,75.0,3,"TSCO has a reasonable PEG ratio of 1.97, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
PNC,Financial Services,14.142543,4.2160873,1.7890112,2.02,,0.249,-5.393128430882353,256.9700012207031,True,True,67.21463982059296,False,785300.0,1762866.6666666667,False,5.861585738582257,50,25.40620726235703,,,41.34246839997507,-3,63.21585903083701,22.218321703145612,58.385348161583416,42.556022513849506,75.0,3,"PNC trades at a relatively high PEG ratio of 2.02, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
MCO,Financial Services,30.771572,10.292383,27.764357,2.04,2579124992.0,0.567,11.235900569117646,484.9599914550781,True,True,50.027579721678876,False,517900.0,820490.0,False,5.8032956987919055,50,25.379976744451373,,,41.34246839997507,-3,80.39647577092511,22.183347679271403,70.41177987964508,42.55019350987047,75.0,3,"MCO trades at a relatively high PEG ratio of 2.04, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
CSX,Industrials,29.16279,6.402986,6.5982633,2.04,1953250048.0,0.227,-29.576435680000003,50.15999984741211,True,True,33.85827954211635,False,5625300.0,12536330.0,False,5.8032956987919055,50,25.379976744451373,,,41.34246839997507,-3,60.792951541850215,22.183347679271403,56.689312919292654,42.55019350987047,75.0,3,"CSX trades at a relatively high PEG ratio of 2.04, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
MKC,Consumer Defensive,9.096505,1.9900503,2.101076,2.12,714025024.0,-0.142,-17.068933440000002,54.66999816894531,True,False,78.03863589901387,True,1701800.0,3068473.3333333335,False,5.58113366034566,50,25.280003827150562,,,41.34246839997507,-3,14.096916299559473,22.050050456203657,24.002088249689137,42.527977306025846,75.0,3,"MKC trades at a relatively high PEG ratio of 2.12, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
RL,Consumer Cyclical,24.506617,2.7734494,8.5169935,2.12,880087488.0,0.216,-19.53853989361702,388.9200134277344,False,True,56.14396047914444,True,459800.0,610263.3333333334,False,5.58113366034566,50,25.280003827150562,,,41.34246839997507,-3,59.58149779735683,22.050050456203657,55.84129529814729,42.527977306025846,75.0,3,"RL trades at a relatively high PEG ratio of 2.12, and is priced below its sector's average P/E, and is trading above its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
Q,Technology,50.82143,5.714084,4.103703,2.13,772249984.0,-0.343,-4.391918049333327,142.3000030517578,False,True,58.81352770869411,True,782900.0,1831170.0,False,5.554536796588012,50,25.26803523845962,,,41.34246839997507,-3,7.929515418502203,22.03409233794907,19.68490763294905,42.52531761965008,75.0,3,"Q trades at a relatively high PEG ratio of 2.13, and is priced below its sector's average P/E, and is trading above its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
BF-B,Consumer Defensive,18.575163,3.3199904,3.2428114,2.14,739625024.0,-0.627,-7.590275440000003,28.420000076293945,True,True,65.89673884874934,False,1297200.0,2331086.6666666665,False,5.528188501650527,50,25.25617850573775,,,41.34246839997507,-3,3.524229074889868,22.018283360986576,16.601207192420414,42.52268279015633,75.0,3,"BF-B trades at a relatively high PEG ratio of 2.14, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
XEL,Utilities,21.69041,3.3834357,2.075719,2.15,-7907999744.0,0.24,-2.0055514999999993,79.16999816894531,False,True,40.898322341633396,True,2580900.0,4797576.666666667,False,5.5020853071310665,50,25.244432068203995,,,41.34246839997507,-3,62.77533039647577,22.0026214442749,58.07697811753055,42.520072470704385,75.0,3,"XEL trades at a relatively high PEG ratio of 2.15, and is priced below its sector's average P/E, and is trading above its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
PAYX,Technology,24.952965,10.937606,11.616527,2.15,,0.434,-30.260383049333328,122.0199966430664,True,True,63.36906736139627,False,1670500.0,2974203.3333333335,False,5.5020853071310665,50,25.244432068203995,,,41.34246839997507,-3,75.55066079295155,22.0026214442749,67.01970939506359,42.520072470704385,75.0,3,"PAYX trades at a relatively high PEG ratio of 2.15, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
AIZ,Financial Services,13.511005,1.0350653,2.286774,2.16,2149574912.0,0.305,-6.024666430882352,282.3800048828125,True,True,54.617070004797306,False,359500.0,373536.6666666667,False,5.476223808857155,50,25.232794393980733,,,41.34246839997507,-3,67.62114537444934,21.98710454531055,61.469048602112046,42.51748632087699,75.0,3,"AIZ trades at a relatively high PEG ratio of 2.16, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
USB,Financial Services,13.057883,3.7307465,1.6812726,2.19,,0.216,-6.477788430882352,65.41999816894531,True,True,66.11014983031289,False,4690000.0,7473383.333333333,False,5.400056382433995,50,25.19851905209031,,,41.34246839997507,-3,59.58149779735683,21.941404089456658,55.84129529814729,42.50986957823468,75.0,3,"USB trades at a relatively high PEG ratio of 2.19, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
FTNT,Technology,56.540634,15.596557,75.69063,2.2,2265587456.0,0.439,1.3272859506666705,160.00999450683594,True,True,58.06041032026026,False,2860500.0,5226296.666666667,False,5.375128861059142,50,25.18730166747163,,,41.34246839997507,-3,75.99118942731278,21.926447576631745,67.32807943911645,42.50737682609719,75.0,3,"FTNT trades at a relatively high PEG ratio of 2.20, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
FITB,Financial Services,19.548822,5.2158675,1.6295714,2.21,,-0.057,0.013150569117648558,58.060001373291016,True,True,59.70696712864536,False,5913300.0,5750800.0,False,5.350426928113021,50,25.176185797645875,,,41.34246839997507,-3,20.044052863436125,21.911626416864074,28.165083844402794,42.50490663280258,75.0,3,"FITB trades at a relatively high PEG ratio of 2.21, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
SNA,Industrials,20.579296,3.9574206,3.4549594,2.23,1109474944.0,0.051,-38.159929680000005,403.55999755859375,True,True,49.492940404056036,False,184200.0,344870.0,False,5.30168768821933,50,25.15425313969371,,,41.34246839997507,-3,36.013215859030836,21.882382872927856,39.34349794131909,42.50003270881321,75.0,3,"SNA trades at a relatively high PEG ratio of 2.23, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
BMY,Healthcare,14.059472,2.6508858,5.842563,2.26,8114375168.0,1.531,-18.80584575490196,63.83000183105469,True,True,55.83104620552798,False,7528400.0,11739460.0,False,5.230196281030131,50,25.122082006458573,,,41.34246839997507,-3,92.51101321585902,21.83948802861434,78.89195609109882,42.49288356809429,75.0,3,"BMY trades at a relatively high PEG ratio of 2.26, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
CF,Basic Materials,8.782479,2.313387,3.1199727,2.3,1276749952.0,0.996,-52.42191053333334,118.30000305175781,True,True,42.95778277886909,False,1277100.0,2379770.0,False,5.137775505359459,50,25.080492657406772,,,41.34246839997507,-3,88.98678414096916,21.784035563211937,76.4249957386759,42.483641490527226,75.0,3,"CF trades at a relatively high PEG ratio of 2.30, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
KMB,Consumer Defensive,21.816206,2.2140512,20.978714,2.31,941124992.0,-0.323,-4.3492324400000015,110.38999938964844,True,True,47.57056218856642,False,1739000.0,3620000.0,False,5.1151704238642495,50,25.070320370733928,,,41.34246839997507,-3,8.149779735682818,21.77047251431481,19.83909265497548,42.4813809823777,75.0,3,"KMB trades at a relatively high PEG ratio of 2.31, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
WEC,Utilities,21.460194,3.552476,,2.32,-2353637376.0,0.197,-2.235767499999998,110.5199966430664,False,True,41.05669216376584,True,1796900.0,2220480.0,False,5.092760213761242,50,25.06023577618757,,,41.34246839997507,-3,58.25991189427313,21.757026388253003,54.9161851659887,42.4791399613674,75.0,3,"WEC trades at a relatively high PEG ratio of 2.32, and is priced below its sector's average P/E, and is trading above its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
TRV,Financial Services,9.950563,1.5771624,2.3325648,2.36,14775124992.0,0.571,-9.585108430882352,370.3599853515625,True,True,33.00456388794474,False,1222000.0,1986416.6666666667,False,5.005018543696923,50,25.02075202465863,,,41.34246839997507,-3,80.83700440528634,21.704381386214415,70.72014992369793,42.47036579436097,75.0,3,"TRV trades at a relatively high PEG ratio of 2.36, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
ALLE,Industrials,21.653088,3.267427,6.615811,2.36,484449984.0,0.162,-37.08613768000001,164.77999877929688,True,True,66.5219819640827,False,1048300.0,1327710.0,False,5.005018543696923,50,25.02075202465863,,,41.34246839997507,-3,54.18502202643172,21.704381386214415,52.06376225849971,42.47036579436097,75.0,3,"ALLE trades at a relatively high PEG ratio of 2.36, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
LDOS,Technology,13.416978,1.0235649,3.4159029,2.46,1146625024.0,-0.067,-41.796370049333326,143.8300018310547,True,False,79.29006399096234,True,1392300.0,1570400.0,False,4.798147939480234,50,24.927660252761118,,,41.34246839997507,-3,18.612334801762113,21.5802590236844,27.162881201230988,42.4496787339393,75.0,3,"LDOS trades at a relatively high PEG ratio of 2.46, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
PM,Consumer Defensive,26.116598,6.974836,-34.57236,2.48,9714374656.0,-0.075,-0.04884044000000287,190.38999938964844,True,True,41.27770866448366,False,4579000.0,4858066.666666667,False,4.758775792226091,50,24.909942786496757,,,41.34246839997507,-3,17.841409691629956,21.556635735331916,26.62323362413848,42.44574151921389,75.0,3,"PM trades at a relatively high PEG ratio of 2.48, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
CBOE,Financial Services,23.099846,6.1103277,5.503745,2.52,678249984.0,0.502,3.5641745691176467,296.1400146484375,True,True,53.8806534218637,False,362600.0,1055603.3333333333,False,4.681906361872762,50,24.87535154283776,,,41.34246839997507,-3,77.97356828193833,21.510514077119915,68.71574463735433,42.43805457617855,75.0,3,"CBOE trades at a relatively high PEG ratio of 2.52, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
VLTO,Industrials,24.604534,4.180782,7.7022552,2.52,807124992.0,0.101,-34.13469168,97.68000030517578,True,True,59.56130568157974,False,852900.0,1635563.3333333333,False,4.681906361872762,50,24.87535154283776,,,41.34246839997507,-3,43.83259911894273,21.510514077119915,44.81706622325742,42.43805457617855,75.0,3,"VLTO trades at a relatively high PEG ratio of 2.52, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
ADP,Technology,24.927853,4.94076,18.00409,2.53,5243049984.0,0.098,-30.285495049333328,272.9599914550781,True,True,65.59138077632397,False,1457400.0,2318876.6666666665,False,4.66306879396009,50,24.866874637277053,,,41.34246839997507,-3,43.392070484581495,21.499211536372314,44.508696179204556,42.436170819387286,75.0,3,"ADP trades at a relatively high PEG ratio of 2.53, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
